ID,NationalTeam,IntReputation,NationalNumber
248445,Not in team,1,
263046,Not in team,1,
262287,Not in team,1,
255374,Not in team,1,
252302,Not in team,1,
235918,Not in team,1,
231310,Not in team,1,
252301,Not in team,1,
237965,Not in team,1,
229005,Not in team,1,
264589,Not in team,1,
240524,Not in team,1,
262284,Not in team,1,
260235,Not in team,1,
192651,Not in team,1,
262283,Not in team,1,
238473,Not in team,1,
262793,Not in team,1,
258184,Not in team,1,
219272,Not in team,1,
205704,Not in team,1,
201864,Not in team,1,
232583,Not in team,1,
250758,Not in team,1,
231046,Not in team,1,
152454,Not in team,1,
213894,Not in team,1,
239998,Not in team,1,
244093,Not in team,1,
223941,Not in team,1,
263355,Not in team,1,
253627,Not in team,1,
261563,Not in team,1,
238780,Not in team,1,
247740,Not in team,1,
254396,Not in team,1,
231615,Not in team,1,
244671,Not in team,1,
191679,Not in team,1,
258751,Not in team,1,
264128,Not in team,1,
259264,Not in team,1,
244929,Not in team,1,
253121,Not in team,1,
192961,Not in team,1,
264642,Not in team,1,
237506,Not in team,1,
239042,Not in team,1,
242370,Not in team,1,
252098,Not in team,1,
253123,Not in team,1,
261571,Not in team,1,
264132,Not in team,1,
247748,Not in team,1,
256196,Not in team,1,
259780,Not in team,1,
225467,Not in team,1,
257722,Not in team,1,
241277,Not in team,1,
256442,Not in team,1,
170877,Not in team,1,
226429,Not in team,1,
263604,Not in team,1,
225716,Not in team,1,
191924,Not in team,1,
264629,Not in team,1,
203189,Not in team,1,
246709,Not in team,1,
245174,Not in team,1,
246454,Not in team,1,
247734,Not in team,1,
251574,Not in team,1,
251830,Not in team,1,
254646,Not in team,1,
258230,Not in team,1,
227767,Not in team,1,
241335,Not in team,1,
252599,Not in team,1,
259255,Not in team,1,
212664,Not in team,1,
246456,Not in team,1,
255160,Not in team,1,
232633,Not in team,1,
254905,Not in team,1,
222394,Not in team,1,
262467,Not in team,1,
257819,Not in team,1,
261483,Not in team,1,
260255,Not in team,1,
239221,Not in team,1,
236662,Not in team,1,
253814,Not in team,1,
254838,Not in team,1,
258934,Not in team,1,
243831,Not in team,1,
261495,Not in team,1,
239480,Not in team,1,
244600,Not in team,1,
260216,Not in team,1,
260728,Not in team,1,
231033,Not in team,1,
242809,Not in team,1,
247673,Not in team,1,
256889,Not in team,1,
259193,Not in team,1,
240506,Not in team,1,
259194,Not in team,1,
262268,Not in team,1,
245628,Not in team,1,
252796,Not in team,1,
206142,Not in team,1,
229184,Not in team,1,
248384,Not in team,1,
228767,Not in team,1,
256832,Not in team,1,
258880,Not in team,1,
229185,Not in team,1,
251201,Not in team,1,
242804,Not in team,1,
262772,Not in team,1,
260723,Not in team,1,
247405,Not in team,1,
255081,Not in team,1,
192361,Not in team,1,
234858,Not in team,1,
242282,Not in team,1,
259178,Not in team,1,
261482,Not in team,1,
246123,Not in team,1,
254315,Not in team,1,
255339,Not in team,1,
199021,Not in team,1,
134765,Not in team,1,
221293,Not in team,1,
230765,Not in team,1,
262254,Not in team,1,
243827,Not in team,1,
242286,Not in team,1,
260206,Not in team,1,
262511,Not in team,1,
263279,Not in team,1,
256367,Not in team,1,
259695,Not in team,1,
264048,Not in team,1,
232816,Not in team,1,
243056,Not in team,1,
252016,Not in team,1,
247409,Not in team,1,
242034,Not in team,1,
193906,Not in team,1,
263234,Not in team,1,
251772,Not in team,1,
262548,Not in team,1,
223894,Not in team,1,
187797,Not in team,1,
251285,Not in team,1,
264085,Not in team,1,
255636,Not in team,1,
251028,Not in team,1,
247444,Not in team,1,
237204,Not in team,1,
211604,Not in team,1,
262804,Not in team,1,
257171,Not in team,1,
251539,Not in team,1,
243603,Not in team,1,
169619,Not in team,1,
220819,Not in team,1,
219795,Not in team,1,
263571,Not in team,1,
263059,Not in team,1,
245906,Not in team,1,
240786,Not in team,1,
263570,Not in team,1,
261265,Not in team,1,
243345,Not in team,1,
246121,Not in team,1,
237201,Not in team,1,
236689,Not in team,1,
253840,Not in team,1,
241552,Not in team,1,
258447,Not in team,1,
246671,Not in team,1,
240489,Not in team,1,
263574,Not in team,1,
263319,Not in team,1,
241818,Not in team,1,
245150,Not in team,1,
248477,Not in team,1,
241053,Not in team,1,
227997,Not in team,1,
259176,Not in team,1,
263016,Not in team,1,
222621,Not in team,1,
264349,Not in team,1,
260252,Not in team,1,
231580,Not in team,1,
252059,Not in team,1,
238491,Not in team,1,
263323,Not in team,1,
211095,Not in team,1,
243866,Not in team,1,
195481,Not in team,1,
241048,Not in team,1,
229783,Not in team,1,
247447,Not in team,1,
264088,Not in team,1,
225432,Not in team,1,
237208,Not in team,1,
241817,Not in team,1,
263311,Not in team,1,
258456,Not in team,1,
207513,Not in team,1,
220057,Not in team,1,
241891,Not in team,1,
236771,Not in team,1,
225251,Not in team,1,
248547,Not in team,1,
252386,Not in team,1,
222179,Not in team,1,
263908,Not in team,1,
248803,Not in team,1,
251107,Not in team,1,
259299,Not in team,1,
258529,Not in team,1,
264420,Not in team,1,
243428,Not in team,1,
242149,Not in team,1,
264418,Not in team,1,
263647,Not in team,1,
252897,Not in team,1,
245729,Not in team,1,
222177,Not in team,1,
263393,Not in team,1,
260320,Not in team,1,
243168,Not in team,1,
240608,Not in team,1,
233440,Not in team,1,
240863,Not in team,1,
264416,Not in team,1,
257247,Not in team,1,
233446,Not in team,1,
253919,Not in team,1,
228061,Not in team,1,
242917,Not in team,1,
261616,Not in team,1,
246246,Not in team,1,
252006,Not in team,1,
247908,Not in team,1,
259172,Not in team,1,
261220,Not in team,1,
221285,Not in team,1,
236901,Not in team,1,
243045,Not in team,1,
210790,Not in team,1,
221798,Not in team,1,
243302,Not in team,1,
256358,Not in team,1,
257254,Not in team,1,
257638,Not in team,1,
260454,Not in team,1,
210791,Not in team,1,
243047,Not in team,1,
252007,Not in team,1,
191336,Not in team,1,
244073,Not in team,1,
260969,Not in team,1,
263018,Not in team,1,
239460,Not in team,1,
171620,Not in team,1,
264548,Not in team,1,
251235,Not in team,1,
260959,Not in team,1,
258911,Not in team,1,
204383,Not in team,1,
264031,Not in team,1,
259424,Not in team,1,
262241,Not in team,1,
158305,Not in team,1,
254817,Not in team,1,
260449,Not in team,1,
228194,Not in team,1,
244066,Not in team,1,
244322,Not in team,1,
255074,Not in team,1,
256610,Not in team,1,
260450,Not in team,1,
260706,Not in team,1,
228195,Not in team,1,
239203,Not in team,1,
244835,Not in team,1,
263275,Not in team,1,
258667,Not in team,1,
263021,Not in team,1,
183533,Not in team,1,
247277,Not in team,1,
238061,Not in team,1,
264173,Not in team,1,
256236,Not in team,1,
254700,Not in team,1,
251372,Not in team,1,
264172,Not in team,1,
257259,Not in team,1,
260586,Not in team,1,
245994,Not in team,1,
262634,Not in team,1,
251369,Not in team,1,
245481,Not in team,1,
228073,Not in team,1,
261096,Not in team,1,
257511,Not in team,1,
238567,Not in team,1,
224231,Not in team,1,
223719,Not in team,1,
247533,Not in team,1,
255981,Not in team,1,
255853,Not in team,1,
264351,Not in team,1,
241263,Not in team,1,
260975,Not in team,1,
262768,Not in team,1,
215408,Not in team,1,
244592,Not in team,1,
264561,Not in team,1,
254321,Not in team,1,
244082,Not in team,1,
248178,Not in team,1,
255898,Not in team,1,
262811,Not in team,1,
258715,Not in team,1,
258972,Not in team,1,
256669,Not in team,1,
261277,Not in team,1,
264094,Not in team,1,
222190,Not in team,1,
263150,Not in team,1,
262382,Not in team,1,
260254,Not in team,1,
260778,Not in team,1,
205727,Not in team,1,
231421,Not in team,1,
257244,Not in team,1,
261470,Not in team,1,
257630,Not in team,1,
255998,Not in team,1,
238846,Not in team,1,
263678,Not in team,1,
263166,Not in team,1,
251645,Not in team,1,
245501,Not in team,1,
264189,Not in team,1,
257017,Not in team,1,
263421,Not in team,1,
261884,Not in team,1,
259324,Not in team,1,
255484,Not in team,1,
263932,Not in team,1,
261883,Not in team,1,
258042,Not in team,1,
239354,Not in team,1,
231674,Not in team,1,
264157,Not in team,1,
263008,Not in team,1,
234099,Not in team,1,
259327,Not in team,1,
209169,Not in team,1,
211217,Not in team,1,
245521,Not in team,1,
253969,Not in team,1,
263442,Not in team,1,
236818,Not in team,1,
237842,Not in team,1,
254482,Not in team,1,
257042,Not in team,1,
263955,Not in team,1,
264467,Not in team,1,
251411,Not in team,1,
255507,Not in team,1,
257811,Not in team,1,
245780,Not in team,1,
257790,Not in team,1,
263935,Not in team,1,
247295,Not in team,1,
254207,Not in team,1,
258041,Not in team,1,
255737,Not in team,1,
257807,Not in team,1,
261614,Not in team,1,
262641,Not in team,1,
263168,Not in team,1,
255488,Not in team,1,
262401,Not in team,1,
264705,Not in team,1,
229377,Not in team,1,
237825,Not in team,1,
223982,Not in team,1,
257518,Not in team,1,
263151,Not in team,1,
255481,Not in team,1,
264175,Not in team,1,
221423,Not in team,1,
238575,Not in team,1,
251631,Not in team,1,
252911,Not in team,1,
261359,Not in team,1,
263920,Not in team,1,
264688,Not in team,1,
252912,Not in team,1,
247025,Not in team,1,
258801,Not in team,1,
264178,Not in team,1,
239858,Not in team,1,
231929,Not in team,1,
263673,Not in team,1,
262905,Not in team,1,
253688,Not in team,1,
243960,Not in team,1,
264696,Not in team,1,
263928,Not in team,1,
262904,Not in team,1,
257014,Not in team,1,
252918,Not in team,1,
264694,Not in team,1,
246773,Not in team,1,
260084,Not in team,1,
259828,Not in team,1,
256500,Not in team,1,
260083,Not in team,1,
231923,Not in team,1,
264179,Not in team,1,
248306,Not in team,1,
254480,Not in team,1,
255247,Not in team,1,
243615,Not in team,1,
256173,Not in team,1,
258984,Not in team,1,
251049,Not in team,1,
255401,Not in team,1,
251306,Not in team,1,
256426,Not in team,1,
259754,Not in team,1,
258288,Not in team,1,
261034,Not in team,1,
253612,Not in team,1,
256685,Not in team,1,
233394,Not in team,1,
223918,Not in team,1,
225198,Not in team,1,
228526,Not in team,1,
241582,Not in team,1,
208559,Not in team,1,
255407,Not in team,1,
261552,Not in team,1,
252849,Not in team,1,
261553,Not in team,1,
244904,Not in team,1,
253351,Not in team,1,
246695,Not in team,1,
242854,Not in team,1,
255391,Not in team,1,
222624,Not in team,1,
244128,Not in team,1,
257184,Not in team,1,
260512,Not in team,1,
263585,Not in team,1,
258977,Not in team,1,
263330,Not in team,1,
251554,Not in team,1,
254882,Not in team,1,
262307,Not in team,1,
221603,Not in team,1,
224675,Not in team,1,
253859,Not in team,1,
261539,Not in team,1,
246180,Not in team,1,
253860,Not in team,1,
213157,Not in team,1,
259493,Not in team,1,
263602,Not in team,1,
263603,Not in team,1,
259854,Not in team,1,
256267,Not in team,1,
256264,Not in team,1,
260872,Not in team,1,
219657,Not in team,1,
245001,Not in team,1,
245769,Not in team,1,
260617,Not in team,1,
240650,Not in team,1,
259594,Not in team,1,
243211,Not in team,1,
257035,Not in team,1,
257715,Not in team,1,
257803,Not in team,1,
243980,Not in team,1,
247308,Not in team,1,
247820,Not in team,1,
257036,Not in team,1,
257548,Not in team,1,
207886,Not in team,1,
256782,Not in team,1,
259598,Not in team,1,
187144,Not in team,1,
243720,Not in team,1,
241160,Not in team,1,
222216,Not in team,1,
239540,Not in team,1,
224693,Not in team,1,
248577,Not in team,1,
253441,Not in team,1,
216578,Not in team,1,
251906,Not in team,1,
257538,Not in team,1,
260098,Not in team,1,
226563,Not in team,1,
228611,Not in team,1,
231171,Not in team,1,
236292,Not in team,1,
246789,Not in team,1,
214278,Not in team,1,
255494,Not in team,1,
258566,Not in team,1,
260614,Not in team,1,
245255,Not in team,1,
259335,Not in team,1,
240736,Not in team,1,
251506,Not in team,1,
260059,Not in team,1,
251837,Not in team,1,
226496,Not in team,1,
213696,Not in team,1,
258239,Not in team,1,
247999,Not in team,1,
243135,Not in team,1,
166847,Not in team,1,
223167,Not in team,1,
262591,Not in team,1,
258750,Not in team,1,
264638,Not in team,1,
261821,Not in team,1,
252861,Not in team,1,
236733,Not in team,1,
263361,Not in team,1,
263869,Not in team,1,
257212,Not in team,1,
255932,Not in team,1,
250812,Not in team,1,
248508,Not in team,1,
255674,Not in team,1,
254906,Not in team,1,
243898,Not in team,1,
246713,Not in team,1,
245689,Not in team,1,
264121,Not in team,1,
263862,Not in team,1,
261568,Not in team,1,
231617,Not in team,1,
245057,Not in team,1,
236485,Not in team,1,
263112,Not in team,1,
260551,Not in team,1,
259783,Not in team,1,
259271,Not in team,1,
258503,Not in team,1,
250823,Not in team,1,
205255,Not in team,1,
263623,Not in team,1,
263367,Not in team,1,
259270,Not in team,1,
257478,Not in team,1,
255430,Not in team,1,
259268,Not in team,1,
233665,Not in team,1,
234692,Not in team,1,
260547,Not in team,1,
258243,Not in team,1,
254915,Not in team,1,
246467,Not in team,1,
240835,Not in team,1,
261826,Not in team,1,
245698,Not in team,1,
242114,Not in team,1,
240322,Not in team,1,
264130,Not in team,1,
257985,Not in team,1,
214747,Not in team,1,
243789,Not in team,1,
260296,Not in team,1,
241239,Not in team,1,
264532,Not in team,1,
237140,Not in team,1,
245332,Not in team,1,
247636,Not in team,1,
263509,Not in team,1,
247125,Not in team,1,
253013,Not in team,1,
263254,Not in team,1,
229718,Not in team,1,
231510,Not in team,1,
235606,Not in team,1,
250966,Not in team,1,
254807,Not in team,1,
251219,Not in team,1,
248408,Not in team,1,
256088,Not in team,1,
262745,Not in team,1,
247897,Not in team,1,
258905,Not in team,1,
236634,Not in team,1,
255834,Not in team,1,
261466,Not in team,1,
263771,Not in team,1,
264027,Not in team,1,
264283,Not in team,1,
258907,Not in team,1,
263252,Not in team,1,
162899,Not in team,1,
260941,Not in team,1,
258383,Not in team,1,
260277,Not in team,1,
256693,Not in team,1,
241979,Not in team,1,
240955,Not in team,1,
240187,Not in team,1,
263502,Not in team,1,
235086,Not in team,1,
236622,Not in team,1,
243278,Not in team,1,
247630,Not in team,1,
194894,Not in team,1,
240463,Not in team,1,
262480,Not in team,1,
226387,Not in team,1,
240208,Not in team,1,
250960,Not in team,1,
263761,Not in team,1,
225873,Not in team,1,
248401,Not in team,1,
258641,Not in team,1,
258897,Not in team,1,
236370,Not in team,1,
252498,Not in team,1,
261202,Not in team,1,
261970,Not in team,1,
262227,Not in team,1,
232904,Not in team,1,
251272,Not in team,1,
226140,Not in team,1,
262975,Not in team,1,
263501,Not in team,1,
223821,Not in team,1,
244289,Not in team,1,
165441,Not in team,1,
220481,Not in team,1,
149825,Not in team,1,
264257,Not in team,1,
264001,Not in team,1,
261184,Not in team,1,
261695,Not in team,1,
261183,Not in team,1,
247871,Not in team,1,
261694,Not in team,1,
258892,Not in team,1,
258878,Not in team,1,
251454,Not in team,1,
231486,Not in team,1,
263486,Not in team,1,
261181,Not in team,1,
255293,Not in team,1,
237885,Not in team,1,
262973,Not in team,1,
252476,Not in team,1,
239676,Not in team,1,
261435,Not in team,1,
260667,Not in team,1,
259916,Not in team,1,
255564,Not in team,1,
246843,Not in team,1,
236359,Not in team,1,
255042,Not in team,1,
255810,Not in team,1,
264515,Not in team,1,
260419,Not in team,1,
261187,Not in team,1,
230980,Not in team,1,
262981,Not in team,1,
252229,Not in team,1,
