ID,PreferredFoot,Height,Weight
206145,Right,192,84
237376,Right,175,71
227903,Right,179,72
199487,Right,188,79
247870,Right,182,73
245054,Left,175,68
242494,Right,191,85
194365,Right,174,70
206141,Right,197,87
204349,Right,190,79
233532,Right,175,78
229692,Right,183,80
230459,Left,173,65
230203,Right,184,72
217085,Right,178,71
205565,Left,192,78
248060,Right,177,61
259788,Right,182,75
214990,Right,172,70
223694,Left,185,80
232654,Right,181,75
184271,Left,184,76
201936,Right,192,82
222160,Left,174,71
229584,Right,183,74
254928,Left,188,80
263377,Right,168,62
210129,Right,177,75
204242,Right,175,68
245714,Left,175,70
257234,Left,177,73
198611,Right,184,77
202451,Right,188,86
235987,Right,167,60
198868,Right,187,78
192205,Right,189,81
246732,Right,179,72
223740,Right,181,77
226508,Left,175,68
217852,Right,173,70
215292,Right,180,76
198908,Right,184,75
244987,Left,185,86
239099,Right,185,76
230601,Right,190,83
230857,Right,182,70
239049,Right,170,70
243401,Right,176,67
248777,Right,178,77
209610,Right,166,64
224970,Right,170,65
227530,Right,178,65
244938,Left,185,76
236747,Right,170,66
239307,Right,180,64
219852,Right,191,80
230263,Left,175,70
213839,Right,190,86
247671,Right,169,62
178319,Right,176,77
228761,Left,182,76
212121,Right,189,82
203929,Left,193,85
202905,Right,185,82
230296,Right,172,66
251287,Left,178,72
205463,Right,178,75
198039,Right,192,83
186518,Right,180,75
243350,Right,179,69
165526,Right,190,80
208534,Right,189,90
228245,Right,179,74
246164,Left,188,80
245652,Right,195,91
230292,Left,165,62
220820,Right,198,98
240019,Left,179,68
221331,Right,187,76
226706,Right,178,68
247185,Right,187,77
232593,Right,185,75
225169,Left,169,67
223633,Left,184,76
212625,Right,183,74
210833,Right,179,73
197777,Right,181,75
246928,Left,178,70
237712,Right,178,74
234905,Right,175,77
246169,Left,179,70
198554,Right,180,81
193182,Left,185,75
212129,Left,190,82
198817,Right,173,68
251511,Left,190,90
241568,Right,175,69
172960,Right,183,78
220064,Right,165,55
214944,Left,187,77
201888,Right,175,75
246431,Right,180,75
244895,Right,175,66
242079,Right,183,75
240031,Left,182,76
204447,Right,185,80
232350,Right,190,85
209818,Right,181,74
232094,Right,185,73
205214,Right,182,74
236189,Right,186,82
233884,Right,184,76
216476,Right,172,65
215708,Right,185,76
237211,Left,180,77
230299,Right,178,78
53914,Right,180,87
241050,Right,195,90
240282,Right,185,80
220314,Right,193,78
216730,Right,191,83
213136,Left,184,75
240783,Left,183,75
194149,Right,183,84
240271,Right,178,71
252037,Right,185,75
246405,Right,183,70
219525,Right,179,75
242052,Left,178,70
236164,Right,181,76
214660,Left,169,68
214404,Left,185,77
246403,Left,180,70
239747,Right,188,87
230531,Right,182,77
229251,Right,186,84
150659,Right,180,71
215391,Left,195,87
193631,Right,183,75
216416,Right,184,77
234848,Left,171,66
239200,Right,176,70
192608,Left,176,73
184417,Left,180,75
252001,Left,185,72
186977,Right,185,80
259681,Left,168,62
214882,Right,183,83
222562,Right,186,76
223843,Right,189,82
230243,Right,176,78
253283,Right,175,65
206436,Right,179,71
161636,Right,180,78
202886,Right,194,85
214918,Left,181,76
234630,Right,169,72
246666,Left,178,73
236175,Right,175,70
214415,Right,189,75
212879,Left,179,79
204687,Right,184,76
264335,Right,184,80
208014,Right,190,78
242573,Right,168,69
237453,Right,180,75
184716,Right,168,62
246155,Left,183,73
211339,Left,171,70
253322,Left,178,72
251530,Left,183,75
227978,Right,174,67
242054,Right,173,66
253321,Right,185,80
183177,Right,188,84
172425,Right,190,86
233097,Left,185,81
225673,Right,190,83
212104,Right,176,67
200840,Right,183,74
191111,Right,182,73
173703,Right,185,78
229255,Right,186,80
193414,Left,175,71
245894,Left,169,63
178310,Right,180,73
223905,Right,180,77
164769,Left,186,76
215970,Left,181,75
239778,Right,188,78
162221,Right,188,78
215213,Right,191,85
188844,Right,184,73
246444,Right,178,75
222636,Right,188,90
247723,Right,178,64
170923,Right,176,74
235947,Right,172,68
232875,Right,178,74
220075,Right,191,67
233642,Right,184,81
222634,Right,182,90
233897,Right,184,72
246696,Right,181,83
231848,Right,174,75
199848,Right,182,76
205735,Right,174,64
244390,Right,188,85
204966,Left,187,74
244389,Right,176,69
237477,Left,177,70
204709,Right,180,77
247972,Right,177,71
242084,Right,192,88
225956,Right,178,69
222116,Right,166,67
234476,Right,193,90
239340,Left,195,85
244204,Right,194,80
240045,Right,184,75
189357,Right,183,75
205998,Right,173,72
242865,Right,176,69
241588,Right,180,78
238516,Right,185,81
232884,Right,172,63
202676,Right,183,69
198836,Right,180,70
253619,Left,180,73
232883,Right,174,68
225203,Right,189,83
199347,Left,188,85
221618,Right,184,80
142258,Right,187,80
193201,Left,173,73
255409,Right,188,81
167601,Right,184,77
214190,Right,183,78
163761,Right,188,76
208817,Left,185,79
143025,Left,169,67
209840,Right,185,84
241071,Right,165,63
233647,Right,192,86
225455,Left,172,68
225199,Right,168,58
219823,Left,180,76
258478,Left,185,75
254894,Right,180,77
235950,Right,180,78
228782,Right,185,80
155885,Right,177,71
244205,Left,172,75
210926,Right,176,68
198394,Left,181,72
189430,Right,188,83
152567,Right,180,68
232183,Right,165,71
233207,Right,176,70
246263,Right,175,72
257271,Right,185,78
239096,Right,191,76
199417,Right,187,75
214777,Right,182,80
221433,Right,174,74
225785,Right,178,67
232185,Right,181,68
195065,Left,183,64
205818,Right,173,70
242934,Right,185,75
217082,Right,188,84
230394,Left,179,79
233978,Left,178,71
254714,Right,185,89
200443,Left,177,70
235515,Left,179,70
219812,Left,178,67
256675,Right,183,81
182435,Right,193,78
246947,Right,182,68
142499,Right,181,71
247458,Right,178,75
246690,Right,184,84
246006,Right,170,68
248053,Left,172,72
230382,Right,182,84
212466,Right,175,73
225775,Left,185,78
228591,Right,176,73
230383,Right,191,90
241135,Left,183,73
245999,Left,176,63
246255,Right,178,66
247279,Right,188,75
228080,Right,170,74
242160,Right,185,77
179696,Left,180,79
200689,Right,185,82
236529,Right,180,75
251377,Right,178,72
213490,Right,182,70
164853,Right,188,90
236530,Left,173,63
237554,Right,186,82
178418,Left,188,82
252146,Left,174,70
225779,Right,185,64
230387,Left,187,79
241651,Right,187,86
246771,Right,172,72
193267,Right,178,77
205556,Left,187,86
148212,Right,193,90
163828,Right,180,73
234740,Right,176,70
237156,Right,177,70
242336,Right,175,70
235123,Right,177,80
185199,Right,189,80
199282,Right,172,74
236145,Right,181,78
221553,Right,187,80
211057,Right,173,70
209521,Right,180,70
199537,Right,180,74
237424,Right,180,73
226928,Left,178,73
229487,Right,184,76
171378,Right,178,67
224367,Right,184,84
253294,Right,176,82
243821,Left,180,75
190058,Right,177,74
187498,Right,181,69
237670,Left,179,72
245354,Left,179,71
232810,Right,170,64
163186,Right,186,81
215155,Right,170,65
190589,Right,180,73
241536,Left,180,74
241790,Right,196,85
177790,Right,189,86
183422,Right,180,77
258942,Right,180,66
212095,Right,183,79
214911,Left,180,74
235135,Right,183,75
221312,Left,181,73
200065,Left,196,86
231027,Right,168,62
258433,Right,174,67
216706,Right,174,75
223618,Right,173,72
164994,Right,175,67
237442,Right,179,77
242818,Right,187,82
204163,Right,180,80
236147,Right,181,73
231530,Right,174,70
225386,Right,186,86
210538,Left,182,76
248698,Right,184,76
236668,Left,178,68
209532,Right,191,81
194171,Right,177,71
181371,Right,181,76
224891,Right,170,70
208507,Left,190,78
259962,Left,175,64
192634,Left,180,71
173434,Right,178,72
201066,Right,171,69
235642,Right,190,77
230522,Right,170,66
230266,Right,174,68
255353,Right,173,66
222585,Right,186,76
215417,Right,190,89
224376,Right,191,83
218744,Right,175,73
248188,Right,179,72
258685,Right,180,77
194662,Right,191,90
235623,Right,175,71
236649,Right,183,73
230249,Right,189,84
222825,Right,172,72
244584,Right,188,82
214376,Left,168,70
204136,Right,178,67
219755,Left,184,78
247148,Left,185,89
209005,Right,180,75
173671,Right,185,85
229991,Right,172,63
233520,Right,170,73
259119,Right,185,78
248878,Right,192,91
258350,Right,176,66
202799,Right,182,73
204847,Right,180,70
209711,Right,190,87
217646,Left,183,81
184624,Right,185,71
205351,Right,171,62
204846,Right,199,93
260644,Right,182,71
252060,Left,188,78
245148,Right,170,68
225692,Right,176,73
204956,Right,181,76
186267,Right,178,74
243867,Right,182,81
227995,Right,168,65
188058,Right,189,79
183706,Left,178,83
205210,Right,171,68
193945,Right,180,72
183449,Left,180,79
235673,Right,183,74
164505,Left,193,95
260248,Right,176,74
243608,Left,183,72
231320,Right,181,75
209304,Right,173,70
208024,Left,188,75
229271,Right,176,75
210583,Right,173,73
218013,Right,170,70
198437,Right,178,71
138798,Right,185,77
209701,Right,172,63
198190,Left,183,70
255533,Right,183,79
245293,Left,175,69
224045,Right,179,79
207916,Right,180,80
183339,Right,186,81
255529,Right,185,72
242217,Left,181,80
216105,Right,182,72
244264,Right,184,75
240168,Right,179,79
236072,Left,185,74
211240,Right,173,68
246055,Right,173,73
230439,Right,177,78
214567,Right,180,78
224049,Right,178,76
202535,Left,181,78
236838,Left,177,74
227622,Right,187,83
213030,Right,177,73
223793,Right,182,75
239816,Right,193,88
231985,Right,173,73
242527,Right,182,80
221793,Right,176,67
221281,Right,188,70
188768,Right,179,77
240992,Right,181,75
237152,Left,185,73
221024,Right,191,88
208480,Right,180,72
204895,Left,187,92
253281,Right,175,72
254814,Right,187,80
243806,Right,184,80
212830,Right,179,65
209758,Right,184,77
190557,Right,178,70
245341,Right,180,67
233565,Right,178,66
233825,Right,180,73
199266,Right,188,82
248113,Right,165,61
254310,Right,180,70
190311,Right,188,79
184167,Left,186,79
240743,Right,172,69
165735,Left,193,87
218471,Left,174,66
261478,Right,186,76
254822,Right,173,68
253030,Right,170,65
223074,Left,180,72
186982,Left,174,75
244582,Left,180,70
239717,Right,176,75
250723,Right,185,80
245347,Right,189,84
211299,Right,196,90
237410,Left,183,79
223581,Right,171,69
156253,Right,198,85
198749,Right,178,72
235827,Right,170,67
208437,Left,180,79
201013,Right,188,86
190772,Left,183,79
230196,Right,177,75
210484,Left,175,74
204084,Right,184,78
242995,Left,171,60
199574,Right,193,93
258908,Right,189,80
223283,Right,189,80
214323,Right,178,73
210739,Right,182,76
189234,Right,183,75
253234,Right,173,68
205618,Right,185,76
190769,Right,187,80
243253,Left,178,70
248117,Right,176,68
214326,Right,181,78
223030,Right,186,84
245084,Right,182,75
230747,Right,176,69
228699,Left,191,81
216155,Right,180,84
189530,Right,176,68
241498,Right,176,77
230490,Right,178,74
229466,Left,170,70
246617,Right,176,65
230489,Right,181,71
229209,Left,178,77
210521,Right,185,80
198489,Left,180,70
236599,Right,170,65
171574,Right,184,73
233366,Right,178,73
240526,Right,168,69
253077,Right,175,70
220847,Right,182,77
232894,Right,186,72
176062,Right,185,77
243390,Left,167,64
188094,Right,188,83
255934,Right,189,90
205759,Left,196,89
215487,Right,184,85
229294,Left,193,88
183743,Left,182,88
222382,Left,178,73
214957,Right,178,78
202157,Left,170,63
185260,Right,188,80
234924,Left,184,74
246443,Right,184,73
232107,Right,193,85
231614,Right,187,80
230334,Left,181,80
214718,Right,170,68
213694,Right,178,73
246192,Left,191,78
244656,Right,181,72
254895,Right,182,75
243887,Left,183,78
242351,Left,171,62
232879,Right,173,72
232623,Right,171,71
213948,Right,168,65
223676,Left,182,69
234172,Right,188,84
246716,Left,189,70
257980,Right,183,78
199101,Left,188,80
206269,Right,175,75
213693,Right,183,77
239807,Right,184,74
252095,Right,184,80
237745,Right,182,72
239814,Right,185,84
202693,Right,192,80
234949,Left,172,67
236997,Right,184,83
197062,Right,178,73
211398,Right,191,87
215750,Right,179,77
229574,Right,186,75
214727,Left,178,78
188607,Right,179,72
223175,Right,188,78
229831,Left,175,74
239303,Right,188,72
246471,Right,190,84
255943,Right,176,63
206536,Right,188,72
229064,Right,187,81
244932,Right,174,79
232900,Right,178,74
216260,Right,181,72
254659,Left,186,72
206272,Right,186,88
214208,Right,177,77
234688,Left,177,70
243392,Right,175,66
193728,Right,180,76
234945,Right,187,81
236993,Right,175,79
239041,Right,172,69
251585,Right,186,83
253377,Right,182,78
255169,Right,178,83
250818,Left,186,85
213699,Right,188,78
18115,Left,187,81
239043,Right,178,75
214193,Left,182,72
240561,Left,172,67
184469,Left,176,70
244110,Right,183,80
236944,Left,175,60
262800,Right,188,75
238223,Right,186,73
235151,Left,185,74
234383,Right,187,82
233871,Left,176,77
231823,Left,190,81
244840,Left,178,72
261306,Right,170,65
234894,Left,189,81
248205,Right,179,70
220045,Left,175,67
194956,Right,178,73
245900,Left,188,86
230027,Right,173,71
244667,Right,176,75
213905,Right,193,75
232849,Left,183,78
248209,Right,184,75
193425,Right,188,82
237461,Right,185,79
235925,Right,190,88
234901,Right,184,68
220821,Right,185,81
206485,Right,185,79
192660,Right,192,92
247188,Right,173,66
244884,Left,176,71
232852,Right,177,70
231828,Right,198,94
227732,Right,178,77
139668,Left,188,83
241811,Left,171,68
257170,Left,189,74
223122,Right,182,77
205243,Right,191,85
241850,Right,186,86
241073,Left,180,72
189619,Right,175,70
250805,Right,179,77
209333,Right,185,74
256692,Right,178,73
183220,Right,180,78
239028,Right,175,73
233140,Right,175,72
222900,Right,190,88
183475,Right,185,82
237754,Right,182,77
244147,Right,177,73
203699,Right,180,76
262579,Left,174,68
243378,Right,180,77
232626,Right,176,73
214194,Left,175,75
241585,Left,185,84
225206,Right,180,75
243894,Right,177,76
215735,Right,169,66
227511,Right,186,81
236474,Right,188,77
233146,Left,178,75
229818,Right,187,72
218298,Right,189,79
202170,Right,188,91
186553,Right,178,75
180409,Right,192,90
240057,Right,179,76
227513,Right,172,69
213433,Right,186,80
262585,Left,182,70
233400,Right,188,84
215480,Right,183,79
244407,Right,176,68
234679,Right,190,82
228456,Right,187,83
230713,Right,174,70
220521,Right,186,78
257784,Right,170,70
235507,Left,170,72
220915,Right,183,75
230386,Left,191,87
195313,Right,184,80
218353,Right,184,85
200433,Right,192,86
199665,Right,189,75
198641,Left,194,96
238576,Right,194,92
173040,Left,173,65
258287,Right,179,73
189167,Right,178,86
238319,Right,175,76
201967,Right,182,65
152814,Right,188,85
188397,Right,193,93
252317,Right,191,89
198046,Right,182,81
202910,Right,191,86
204276,Right,186,80
248564,Left,179,74
251380,Left,184,78
216055,Right,174,70
239608,Left,183,76
228600,Left,171,70
260599,Right,177,73
247031,Right,196,91
238839,Right,186,79
235511,Left,177,75
233975,Right,186,79
223223,Right,183,74
205559,Right,173,74
188916,Right,190,86
199159,Right,175,65
252150,Right,186,78
242166,Left,191,80
239350,Right,173,67
223734,Right,183,76
244213,Right,175,68
236533,Right,193,85
231413,Right,195,90
237214,Right,183,82
176542,Right,173,70
184990,Right,175,67
183973,Right,179,70
226468,Left,191,78
234660,Right,187,74
234916,Left,168,66
238756,Right,193,86
252580,Right,182,72
233125,Right,177,68
245157,Right,178,71
246949,Left,174,72
208806,Left,185,78
247203,Left,182,74
229286,Right,180,70
242342,Right,173,63
246182,Right,182,78
255654,Right,184,69
201895,Right,173,64
238503,Right,198,94
239271,Right,198,93
191655,Right,187,84
202148,Right,180,76
177571,Right,186,81
252830,Right,183,80
222881,Right,168,61
256158,Left,183,79
203423,Right,191,91
221855,Right,177,72
186783,Right,185,74
211872,Left,184,78
246688,Right,175,70
247968,Right,176,71
219553,Right,178,73
223137,Left,182,79
211363,Right,185,72
225441,Right,175,68
